CRN,latitude,longitude,year,month,hour,day,weather,road_cond,light_cond,severity
2024005373,40.490651,-79.644048,2024,1,,2,3.0,1,,0
2024005400,40.266957,-80.161984,2024,1,,6,4.0,98,,0
2024005402,40.587841,-79.177202,2024,1,,7,10.0,7,,0
2024005517,40.942962,-75.851276,2024,1,,2,3.0,1,,0
2024005582,40.175532,-78.493307,2024,1,,2,3.0,1,,0
2024005618,40.650934,-80.202999,2024,1,,5,3.0,1,,0
2024005818,41.700383,-75.759809,2024,1,,6,3.0,1,,0
2024005841,39.733158,-77.182798,2024,1,,6,3.0,1,,0
2024005945,41.060851,-76.333422,2024,1,,7,3.0,1,,0
2024005978,40.564257,-75.586414,2024,1,,7,3.0,1,,0
2024006185,40.408113,-79.721051,2024,1,,3,7.0,9,,4
2024006277,40.261059,-74.857025,2024,1,,2,4.0,1,,0
2024006296,40.305145,-76.623554,2024,1,,6,3.0,1,,0
2024006432,40.115448,-75.422972,2024,1,,1,4.0,1,,0
2024006594,41.21645,-80.456052,2024,1,,4,3.0,1,,0
2024006643,41.299087,-80.422988,2024,1,,3,3.0,1,,0
2024006701,39.881017,-75.774352,2024,1,,3,3.0,1,,0
2024006790,40.189282,-79.989243,2024,1,,3,3.0,1,,0
2024006860,41.163733,-79.005332,2024,1,,2,3.0,1,,0
2024006944,40.307786,-75.095303,2024,1,,4,3.0,1,,0
2024006969,39.968806,-75.582262,2024,1,,1,4.0,1,,0
2024006974,40.616317,-75.579389,2024,1,,5,3.0,1,,0
2024007096,40.226058,-76.658461,2024,1,,4,3.0,1,,0
2024007135,40.003185,-79.85966,2024,1,,5,3.0,9,,0
2024007171,40.863417,-80.079611,2024,1,,5,2.0,9,,0
2024007189,40.325556,-79.818097,2024,1,,6,3.0,1,,0
2024007242,40.485643,-79.776488,2024,1,,6,3.0,1,,0
2024007573,42.060583,-80.057176,2024,1,,5,10.0,9,,0
2024007604,40.509773,-79.530155,2024,1,,4,3.0,1,,0
2024007610,41.788124,-75.685283,2024,1,,5,3.0,1,,0
2024007613,40.146323,-78.51052,2024,1,,5,3.0,1,,0
2024007614,40.455029,-79.425719,2024,1,,6,3.0,1,,0
2024007886,40.9192,-76.743786,2024,1,,6,10.0,2,,0
2024007889,40.816228,-77.832907,2024,1,,7,3.0,1,,0
2024007983,40.217692,-75.659813,2024,1,,7,3.0,1,,0
2024008091,41.298892,-80.423077,2024,1,,1,3.0,1,,0
2024008116,40.398748,-80.251143,2024,1,,1,3.0,1,,0
2024008124,40.321722,-75.776722,2024,1,,1,3.0,1,,0
2024008158,40.27137,-75.833918,2024,1,,2,,1,,0
2024008160,40.490241,-79.694022,2024,1,,7,3.0,1,,0
2024008237,41.003648,-75.232943,2024,1,,4,3.0,1,,0
2024008309,40.382864,-79.265533,2024,1,,5,3.0,1,,0
2024008391,40.109006,-76.246215,2024,1,,1,3.0,1,,0
2024008446,40.335332,-76.615476,2024,1,,1,4.0,1,,4
2024008506,40.996526,-75.614078,2024,1,,3,3.0,1,,0
2024008551,39.786313,-76.695406,2024,1,,5,3.0,1,,0
2024008567,41.587213,-80.173815,2024,1,,6,10.0,9,,0
2024008595,40.346313,-78.433859,2024,1,,1,3.0,1,,0
2024008596,40.946334,-78.289216,2024,1,,1,3.0,1,,0
2024008598,40.45915,-79.207285,2024,1,,2,3.0,1,,0
2024008610,41.883636,-78.660276,2024,1,,1,3.0,1,,0
2024008660,40.149441,-75.181369,2024,1,,2,3.0,2,,3
2024008766,40.956918,-80.395408,2024,1,,1,2.0,1,,0
2024008770,40.322445,-77.101164,2024,1,,1,3.0,1,,0
2024008797,40.764432,-79.924505,2024,1,,2,3.0,1,,0
2024008973,41.273421,-76.447775,2024,1,,2,3.0,1,,0
2024008976,40.565196,-77.181309,2024,1,,2,10.0,6,,0
2024008990,40.652992,-79.127878,2024,1,,4,3.0,1,,0
2024009035,40.185874,-79.695803,2024,1,,1,3.0,1,,0
2024009044,39.879278,-79.903083,2024,1,,3,3.0,9,,3
2024009051,40.053768,-75.474973,2024,1,,3,3.0,1,,0
2024009056,40.012112,-76.860788,2024,1,,2,3.0,1,,0
2024009124,40.271904,-79.55568,2024,1,,3,3.0,1,,3
2024009138,41.033049,-80.150782,2024,1,,5,3.0,1,,0
2024009182,41.148453,-80.432697,2024,1,,1,3.0,1,,0
2024009206,40.969026,-80.346388,2024,1,,4,7.0,9,,0
2024009335,39.870054,-79.889504,2024,1,,4,7.0,9,,3
2024009365,40.578278,-75.632941,2024,1,,4,3.0,1,,0
2024009500,39.931427,-76.672042,2024,1,,7,3.0,1,,0
2024009536,40.593419,-77.234389,2024,1,,4,3.0,1,,0
2024009654,40.586925,-75.375197,2024,1,,2,3.0,1,,0
2024009692,40.234703,-75.48013,2024,1,,5,7.0,9,,0
2024009724,39.930433,-75.40021,2024,1,,4,5.0,9,,0
2024009825,40.126917,-75.451639,2024,1,,5,7.0,9,,0
2024009832,40.763694,-75.227167,2024,1,,5,7.0,9,,3
2024009906,40.672216,-75.36441,2024,1,,5,3.0,1,,0
2024009972,40.562834,-80.128614,2024,1,,5,3.0,1,,0
2024009987,40.586553,-75.616135,2024,1,,4,7.0,9,,0
2024010137,40.905862,-76.479076,2024,1,,6,,1,,0
2024010138,40.585657,-79.69984,2024,1,,4,3.0,1,,0
2024010297,40.225567,-75.911907,2024,1,,3,,1,,0
2024010327,41.75866,-76.356517,2024,1,,5,3.0,9,,0
2024010517,40.804873,-77.71784,2024,1,,5,7.0,9,,0
2024010537,40.977947,-80.398797,2024,1,,4,3.0,1,,0
2024010554,40.875246,-76.588951,2024,1,,2,3.0,1,,4
2024010558,41.463088,-80.346049,2024,1,,1,7.0,9,,0
2024010560,40.493175,-75.845824,2024,1,,1,7.0,9,,0
2024010595,40.515539,-79.953308,2024,1,,7,3.0,9,,0
2024010708,40.776352,-80.215477,2024,1,,2,3.0,1,,0
2024010727,40.061968,-76.510371,2024,1,,7,3.0,1,,9
2024010762,40.184637,-80.146015,2024,1,,4,3.0,1,,0
2024010771,41.097011,-75.172368,2024,1,,6,3.0,1,,0
2024010806,40.307481,-75.077029,2024,1,,2,4.0,1,,0
2024010876,40.918579,-79.945315,2024,1,,1,10.0,9,,0
2024010896,39.873446,-79.88671,2024,1,,2,3.0,1,,0
2024010912,39.804831,-75.944488,2024,1,,4,3.0,1,,0
2024010913,40.683981,-75.782341,2024,1,,4,3.0,7,,0
2024010916,40.118828,-79.499973,2024,1,,5,3.0,2,,0
2024010928,39.829573,-75.824457,2024,1,,7,3.0,6,,0
2024010969,40.227917,-77.038833,2024,1,,2,3.0,1,,3
2024011050,41.267186,-76.972654,2024,1,,2,3.0,1,,0
2024011123,40.371041,-75.989646,2024,1,,6,3.0,1,,4
2024011173,40.12115,-76.743385,2024,1,,4,7.0,9,,4
2024011243,40.570019,-77.240195,2024,1,,3,3.0,1,,0
2024011247,39.93245,-79.729174,2024,1,,7,3.0,1,,0
2024011248,41.027238,-79.905112,2024,1,,7,3.0,1,,0
2024011266,40.059164,-76.754482,2024,1,,4,3.0,1,,0
2024011313,41.423133,-79.818448,2024,1,,2,4.0,9,,3
2024011318,39.930542,-76.772257,2024,1,,3,3.0,1,,0
2024011338,39.875633,-75.360696,2024,1,,5,7.0,9,,0
2024011371,41.323479,-75.907908,2024,1,,3,4.0,9,,0
2024011388,40.883193,-79.962144,2024,1,,3,3.0,1,,0
2024011410,41.995003,-80.252878,2024,1,,2,3.0,1,,3
2024011497,39.984533,-76.458628,2024,1,,6,4.0,1,,3
2024011584,40.428391,-80.218022,2024,1,,3,4.0,1,,1
2024011658,41.813134,-80.176429,2024,1,,4,3.0,1,,0
2024011711,40.285498,-75.507799,2024,1,,1,3.0,1,,0
2024011715,40.520298,-75.869739,2024,1,,2,3.0,1,,3
2024011757,41.191222,-80.492197,2024,1,,4,3.0,1,,0
2024011759,41.084076,-79.488197,2024,1,,4,5.0,9,,0
2024011842,41.001848,-76.435578,2024,2,,5,3.0,1,,0
2024011984,41.037363,-76.839752,2024,1,,2,3.0,1,,0
2024012029,41.230465,-79.893776,2024,1,,5,10.0,7,,0
2024012037,40.199167,-76.865125,2024,1,,6,10.0,9,,0
2024012082,40.214449,-75.238555,2024,1,,5,3.0,1,,0
2024012087,40.298621,-75.128441,2024,1,,3,3.0,1,,0
2024012141,40.169006,-78.993314,2024,1,,3,3.0,1,,0
2024012299,40.624648,-77.592176,2024,1,,3,3.0,1,,0
2024012309,40.531924,-75.602435,2024,1,,2,3.0,1,,0
2024012372,40.239947,-75.692583,2024,2,,5,3.0,1,,0
2024012380,40.327986,-76.610234,2024,2,,6,7.0,9,,0
2024012509,40.042856,-75.63415,2024,2,,7,3.0,1,,0
2024012510,40.604688,-77.584024,2024,2,,7,3.0,1,,0
2024012562,40.202284,-75.09194,2024,2,,7,3.0,1,,0
2024012701,40.54194,-77.329931,2024,2,,6,3.0,1,,0
2024012703,40.313317,-80.152557,2024,2,,7,3.0,1,,0
2024012717,39.989603,-76.267524,2024,2,,1,3.0,1,,0
2024012730,40.317075,-75.573,2024,1,,3,3.0,1,,0
2024012765,40.263964,-75.915768,2024,2,,7,3.0,1,,0
2024012777,39.886985,-77.965833,2024,1,,6,5.0,9,,0
2024012781,39.754232,-77.399912,2024,2,,5,3.0,1,,0
2024012800,40.376978,-76.641315,2024,1,,1,3.0,1,,0
2024012820,40.211945,-76.101776,2024,2,,7,3.0,1,,0
2024012841,40.344621,-75.307529,2024,2,,7,3.0,1,,0
2024012846,40.305887,-76.621601,2024,1,,2,4.0,1,,0
2024012915,40.325769,-77.058175,2024,1,,1,7.0,9,,0
2024012935,39.828909,-75.826418,2024,1,,4,3.0,1,,0
2024012943,40.66523,-76.203914,2024,2,,5,3.0,1,,0
2024012958,41.589487,-76.433063,2024,2,,1,3.0,1,,0
2024012960,40.802308,-79.815003,2024,2,,2,3.0,1,,0
2024012979,40.602843,-79.207377,2024,1,,2,3.0,1,,3
2024013021,40.657202,-80.089797,2024,2,,6,3.0,1,,0
2024013068,41.517637,-78.75434,2024,2,,5,3.0,9,,0
2024013095,40.240624,-75.186267,2024,2,,2,3.0,1,,0
2024013239,41.15927,-77.222455,2024,1,,7,3.0,1,,0
2024013241,40.756783,-75.192275,2024,1,,7,3.0,9,,0
2024013319,40.128237,-74.933288,2024,1,,2,3.0,1,,0
2024013424,40.137303,-75.448372,2024,1,,1,3.0,1,,0
2024013439,40.844471,-75.997865,2024,2,,3,3.0,1,,0
2024013466,41.0056,-75.970296,2024,2,,4,3.0,1,,8
2024013583,40.986939,-75.235302,2024,1,,7,3.0,1,,0
2024013592,41.050944,-78.936162,2024,1,,4,3.0,1,,0
2024013594,40.851761,-78.693026,2024,2,,5,4.0,1,,0
2024013596,41.250474,-78.742836,2024,2,,5,3.0,1,,0
2024013613,42.042343,-80.236885,2024,2,,2,3.0,1,,0
2024013615,40.127093,-79.431389,2024,2,,3,3.0,1,,0
2024013616,41.909984,-79.987283,2024,2,,3,3.0,1,,0
2024013723,40.591506,-79.099034,2024,2,,3,3.0,1,,0
2024013779,41.108322,-78.717372,2024,2,,5,4.0,1,,0
2024013838,40.609186,-80.110302,2024,2,,4,3.0,1,,0
2024013872,41.237128,-80.370486,2024,2,,5,3.0,1,,0
2024013980,40.114239,-80.457721,2024,1,,4,3.0,1,,0
2024013982,40.838723,-77.788279,2024,2,,3,3.0,1,,0
2024013983,40.387337,-77.14188,2024,2,,7,3.0,1,,0
2024014079,39.82379,-75.440176,2024,1,,5,3.0,1,,0
2024014089,39.990383,-79.040757,2024,2,,5,3.0,1,,0
2024014135,40.307185,-75.863687,2024,2,,6,3.0,1,,0
2024014177,40.416782,-76.579676,2024,2,,6,3.0,1,,4
2024014205,40.258889,-75.668,2024,2,,6,3.0,1,,0
2024014284,41.10293,-76.894064,2024,2,,5,3.0,1,,0
2024014307,40.488856,-80.336007,2024,2,,6,3.0,1,,4
2024014346,41.106959,-75.751823,2024,2,,6,3.0,1,,0
2024014347,41.107049,-75.751905,2024,2,,6,3.0,1,,0
2024014386,40.218369,-76.937007,2024,2,,7,3.0,1,,0
2024014409,40.03244,-76.948325,2024,1,,2,3.0,1,,0
2024014512,40.797952,-78.672043,2024,1,,2,3.0,1,,0
2024014562,40.027336,-75.565688,2024,2,,1,3.0,1,,0
2024014617,41.032183,-80.008283,2024,2,,5,3.0,1,,0
2024014626,40.716249,-79.682416,2024,2,,7,3.0,1,,0
2024014627,40.106668,-80.202051,2024,2,,7,3.0,1,,0
2024014782,40.305973,-76.953977,2024,2,,5,3.0,1,,0
2024014783,42.046444,-80.227896,2024,2,,6,3.0,1,,0
2024014799,42.149816,-79.861389,2024,2,,7,3.0,1,,0
2024014814,39.891471,-75.506036,2024,1,,3,3.0,1,,0
2024014876,40.126825,-76.292381,2024,2,,4,3.0,1,,3
2024014939,40.024178,-79.932395,2024,2,,3,3.0,1,,0
2024014941,41.542211,-80.086446,2024,2,,3,3.0,1,,0
2024014943,40.286122,-79.594656,2024,2,,4,3.0,1,,0
2024014960,39.989379,-79.833012,2024,2,,1,3.0,1,,0
2024015021,40.393276,-75.973257,2024,1,,4,3.0,9,,0
2024015031,41.47643,-75.624711,2024,2,,6,3.0,1,,0
2024015083,41.576777,-80.34168,2024,2,,2,3.0,1,,0
2024015109,40.004994,-76.295146,2024,2,,5,3.0,1,,0
2024015134,41.460689,-79.918286,2024,2,,6,3.0,1,,0
2024015155,40.888289,-80.442343,2024,2,,7,3.0,1,,3
2024015177,40.317801,-80.295402,2024,2,,3,3.0,1,,0
2024015251,40.933492,-75.886754,2024,1,,4,3.0,1,,0
2024015265,40.576511,-79.786508,2024,2,,7,3.0,1,,0
2024015267,40.349152,-77.484848,2024,2,,2,3.0,1,,0
2024015278,40.629408,-79.363285,2024,2,,6,3.0,1,,0
2024015279,40.636893,-79.72554,2024,2,,6,3.0,1,,0
2024015285,41.181189,-76.10628,2024,2,,1,3.0,1,,9
2024015460,41.396508,-75.725409,2024,2,,4,3.0,1,,0
2024015799,40.430606,-79.873356,2024,1,,7,3.0,1,,0
2024015801,42.061609,-80.109331,2024,2,,1,3.0,1,,0
2024015830,41.775793,-76.454443,2024,2,,5,3.0,1,,0
2024015843,41.114107,-75.398522,2024,1,,3,3.0,1,,0
2024015933,40.472666,-76.920443,2024,2,,4,3.0,1,,0
2024015981,40.040031,-76.374712,2024,2,,5,3.0,1,,0
2024016007,40.762497,-75.950589,2024,2,,6,3.0,1,,0
2024016066,40.331647,-75.411201,2024,1,,2,3.0,1,,0
2024016068,40.180475,-75.342925,2024,1,,4,4.0,9,,8
2024016260,40.715139,-77.967972,2024,2,,7,2.0,7,,0
2024016285,41.023694,-75.491913,2024,2,,5,3.0,1,,0
2024016345,41.804456,-76.881419,2024,2,,2,3.0,1,,0
2024016401,40.036143,-75.673105,2024,2,,7,3.0,1,,0
2024016437,40.931792,-76.212071,2024,2,,6,3.0,1,,0
2024016577,39.993563,-78.699479,2024,2,,7,3.0,1,,0
2024016581,42.066906,-80.226836,2024,2,,5,3.0,1,,0
2024016586,41.128527,-80.228776,2024,2,,2,3.0,1,,0
2024016616,41.793996,-76.460268,2024,2,,7,3.0,1,,0
2024016683,39.964966,-75.497604,2024,2,,2,3.0,1,,0
2024016691,41.004681,-78.636654,2024,2,,2,3.0,1,,0
2024016696,39.903281,-75.789608,2024,2,,4,3.0,1,,3
2024016728,40.237861,-76.782498,2024,2,,2,3.0,1,,0
2024016765,40.055833,-76.38654,2024,2,,1,3.0,1,,0
2024016803,40.719402,-75.320519,2024,2,,7,3.0,1,,3
2024016808,40.225996,-80.16046,2024,2,,4,3.0,1,,0
2024016849,40.012072,-80.066225,2024,2,,3,3.0,1,,0
2024016860,40.455973,-76.158399,2024,2,,7,3.0,1,,0
2024016872,41.51024,-79.781031,2024,2,,3,3.0,1,,0
2024016921,40.406713,-75.814265,2024,2,,6,3.0,1,,0
2024016951,41.523653,-75.657094,2024,2,,7,3.0,1,,0
2024016961,40.559882,-77.947566,2024,2,,1,3.0,1,,0
2024016962,41.069752,-76.912121,2024,2,,1,3.0,1,,0
2024016988,39.825482,-77.257612,2024,2,,2,3.0,1,,0
2024016994,40.779604,-75.462003,2024,2,,2,3.0,1,,0
2024017086,41.042793,-76.414127,2024,2,,5,3.0,1,,0
2024017102,42.008554,-80.386399,2024,2,,6,3.0,1,,0
2024017123,40.014684,-79.871561,2024,2,,3,3.0,1,,0
2024017259,40.185884,-79.531196,2024,2,,1,3.0,1,,0
2024017262,40.351325,-75.481167,2024,2,,3,3.0,1,,0
2024017292,41.164734,-79.765329,2024,2,,5,3.0,1,,0
2024017330,39.97322,-79.042071,2024,2,,3,3.0,1,,0
2024017331,41.527831,-75.262991,2024,2,,3,3.0,1,,0
2024017427,39.836498,-76.973251,2024,2,,7,3.0,1,,0
2024017465,39.789066,-77.186212,2024,2,,6,3.0,1,,0
2024017467,39.850143,-77.012688,2024,2,,3,3.0,1,,0
2024017470,40.654294,-75.236325,2024,2,,4,3.0,1,,0
2024017523,40.228413,-76.575724,2024,2,,3,3.0,1,,4
2024017651,40.005697,-75.764883,2024,2,,6,3.0,1,,0
2024017652,40.169944,-75.734901,2024,2,,6,3.0,1,,0
2024017663,40.421574,-75.447124,2024,2,,2,7.0,9,,0
2024017701,41.067981,-77.413008,2024,2,,7,3.0,9,,0
2024017706,41.020336,-76.109874,2024,2,,1,3.0,1,,0
2024017716,40.104561,-80.292729,2024,2,,3,3.0,1,,0
2024017726,41.229271,-76.795757,2024,2,,4,3.0,1,,0
2024017727,40.912672,-80.077746,2024,2,,4,3.0,1,,0
2024017733,39.999048,-75.828261,2024,1,,5,3.0,1,,0
2024017751,41.141694,-77.369669,2024,2,,4,3.0,1,,0
2024017806,41.741776,-77.991107,2024,2,,5,3.0,1,,3
2024017870,40.182001,-80.172246,2024,2,,5,3.0,1,,0
2024017921,41.132051,-80.427443,2024,1,,4,3.0,1,,0
2024017975,40.329701,-80.159063,2024,2,,1,3.0,1,,0
2024018004,41.124081,-76.909178,2024,2,,5,3.0,1,,0
2024018146,40.22725,-75.231972,2024,2,,2,3.0,1,,0
2024018172,41.054949,-75.205857,2024,2,,2,3.0,1,,0
2024018191,40.209957,-80.119054,2024,2,,6,3.0,1,,0
2024018196,39.978194,-76.632289,2024,2,,2,3.0,1,,0
2024018332,41.176407,-79.983758,2024,2,,6,3.0,1,,0
2024018348,40.146529,-75.290745,2024,2,,4,3.0,1,,0
2024018354,40.14026,-79.924479,2024,2,,4,3.0,1,,0
2024018374,39.967195,-79.806189,2024,2,,6,3.0,1,,0
2024018379,39.923063,-76.25279,2024,1,,1,3.0,1,,0
2024018414,39.948242,-75.604236,2024,2,,6,3.0,1,,0
2024018502,40.824521,-76.840946,2024,2,,5,3.0,1,,0
2024018530,40.127186,-75.368763,2024,2,,7,,1,,0
2024018654,40.858403,-76.555178,2024,2,,1,3.0,1,,0
2024018668,40.872433,-76.156452,2024,2,,6,3.0,1,,0
2024018759,41.300119,-80.422421,2024,2,,2,3.0,1,,0
2024018763,40.116925,-75.449761,2024,2,,7,3.0,1,,4
2024018783,40.354964,-76.980011,2024,2,,2,3.0,1,,0
2024018792,40.824099,-77.951491,2024,2,,3,3.0,1,,0
2024018800,41.571094,-80.182084,2024,2,,1,3.0,1,,9
2024018940,40.081872,-75.707815,2024,1,,6,3.0,1,,0
2024018954,39.826761,-75.877283,2024,2,,7,3.0,1,,0
2024018955,39.969483,-79.644279,2024,2,,7,3.0,1,,0
2024018961,40.270875,-79.10713,2024,2,,7,3.0,1,,0
2024018962,40.415216,-76.420665,2024,2,,7,3.0,1,,0
2024018967,40.676014,-76.270502,2024,2,,2,3.0,1,,0
2024019023,40.255748,-76.709028,2024,2,,7,3.0,1,,3
2024019028,40.106716,-76.431297,2024,2,,3,4.0,1,,0
2024019037,40.559283,-75.406595,2024,2,,1,3.0,1,,0
2024019118,41.626596,-76.343762,2024,2,,2,3.0,1,,0
2024019141,41.952109,-79.137277,2024,2,,4,3.0,1,,0
2024019146,41.817057,-77.090692,2024,2,,5,3.0,9,,0
2024019151,40.521651,-78.360016,2024,2,,1,3.0,1,,0
2024019202,39.960369,-75.897157,2024,2,,6,3.0,1,,4
2024019280,40.213144,-79.476725,2024,2,,2,3.0,1,,0
2024019281,41.376974,-75.192232,2024,2,,2,3.0,1,,0
2024019299,40.196288,-77.411882,2024,2,,7,3.0,9,,0
2024019316,40.716074,-75.597459,2024,2,,6,3.0,1,,0
2024019322,41.702207,-75.663644,2024,2,,1,3.0,1,,0
2024019325,40.711829,-77.301856,2024,2,,2,3.0,1,,0
2024019332,39.779237,-77.896863,2024,2,,3,3.0,1,,0
2024019354,40.145,-75.149556,2024,2,,3,7.0,9,,0
2024019417,40.084737,-75.246255,2024,2,,3,3.0,1,,0
2024019450,40.821256,-76.584397,2024,2,,2,3.0,1,,0
2024019454,40.810075,-78.054266,2024,2,,2,3.0,1,,0
2024019461,40.315645,-79.999126,2024,1,,4,3.0,1,,3
2024019534,40.746457,-75.544824,2024,2,,2,3.0,1,,0
2024019571,40.428794,-79.925336,2024,1,,5,3.0,1,,0
2024019632,40.359447,-79.559244,2024,2,,3,3.0,1,,0
2024019649,41.219421,-77.167971,2024,2,,7,3.0,1,,3
2024019657,40.018584,-78.379217,2024,2,,2,3.0,1,,0
2024019687,41.947697,-78.706748,2024,2,,4,2.0,7,,0
2024019743,41.611038,-76.074407,2024,2,,2,3.0,1,,0
2024019772,40.339249,-75.303468,2024,2,,5,3.0,1,,0
2024019814,40.509656,-80.258336,2024,2,,4,3.0,1,,0
2024019861,40.736344,-79.661569,2024,2,,4,3.0,1,,0
2024019987,40.542506,-75.530431,2024,2,,2,3.0,1,,0
2024019992,41.614362,-75.108084,2024,2,,2,3.0,1,,0
2024020112,40.463653,-78.409125,2024,2,,3,4.0,1,,4
2024020126,40.986341,-76.657877,2024,3,,6,3.0,1,,0
2024020378,40.327826,-78.949381,2024,2,,3,3.0,1,,0
2024020486,40.129609,-75.559964,2024,3,,1,3.0,1,,0
2024020518,40.144264,-79.928598,2024,3,,6,3.0,1,,0
2024020530,41.960964,-76.365831,2024,3,,7,7.0,9,,0
2024020600,39.854077,-79.90906,2024,2,,2,3.0,1,,0
2024020604,41.277668,-79.691185,2024,2,,3,3.0,1,,3
2024020628,40.510452,-76.319323,2024,1,,4,3.0,1,,0
2024020747,41.190839,-75.245908,2024,2,,1,3.0,1,,4
2024020750,41.100758,-75.424564,2024,2,,7,3.0,1,,0
2024020801,40.357228,-76.705089,2024,2,,3,3.0,1,,0
2024020866,40.208028,-74.978833,2024,3,,2,3.0,1,,0
2024021167,39.939233,-76.890412,2024,2,,4,3.0,1,,0
2024021226,39.869484,-79.697753,2024,2,,1,3.0,1,,0
2024021248,40.908547,-80.176336,2024,2,,2,3.0,1,,0
2024021318,40.763786,-75.584661,2024,2,,2,3.0,1,,0
2024021356,42.045842,-80.102964,2024,2,,2,3.0,1,,0
2024021364,40.546626,-76.213593,2024,2,,1,3.0,1,,0
2024021387,42.1179,-79.96118,2024,3,,1,3.0,1,,0
2024021388,40.514779,-76.205982,2024,3,,2,3.0,1,,0
2024021488,39.918718,-76.832637,2024,3,,4,5.0,9,,0
2024021559,40.961191,-78.30099,2024,3,,6,3.0,1,,0
2024021679,40.131563,-77.442067,2024,3,,6,3.0,1,,0
2024021684,39.939828,-77.968703,2024,3,,7,7.0,9,,0
2024021707,40.267056,-80.330083,2024,3,,5,3.0,1,,0
2024021750,40.18925,-75.028862,2024,3,,2,4.0,1,,0
2024021754,40.063214,-76.581732,2024,3,,4,7.0,9,,0
2024021840,40.494913,-79.906923,2024,2,,4,3.0,1,,0
2024021846,40.995893,-75.162539,2024,3,,2,3.0,1,,0
2024021850,40.867134,-80.368079,2024,3,,2,3.0,1,,0
2024021951,40.845829,-80.368245,2024,3,,4,7.0,9,,0
2024022005,40.062649,-76.27509,2024,3,,5,3.0,1,,8
2024022104,41.978256,-78.557624,2024,3,,6,3.0,1,,9
2024022185,40.392887,-75.973856,2024,3,,4,3.0,1,,0
2024022349,40.294281,-75.259222,2024,3,,6,3.0,1,,0
2024022372,40.214133,-78.953549,2024,3,,3,3.0,1,,3
2024022555,41.128509,-79.162554,2024,3,,6,3.0,1,,0
2024022561,40.115915,-75.424096,2024,3,,7,3.0,1,,0
2024022881,40.92017,-78.516092,2024,3,,1,3.0,1,,0
2024023024,40.228981,-79.612364,2024,3,,6,3.0,1,,0
2024023043,40.743956,-76.496866,2024,3,,7,7.0,9,,0
2024023075,40.513646,-79.561671,2024,3,,3,3.0,1,,0
2024023156,39.926004,-75.406895,2024,3,,3,3.0,1,,3
2024023181,39.908642,-76.118244,2024,2,,6,3.0,1,,0
2024023203,40.478143,-78.263238,2024,3,,2,3.0,1,,0
2024023208,41.768649,-77.976995,2024,3,,2,3.0,1,,0
2024023241,40.59782,-76.937488,2024,3,,3,3.0,1,,0
2024023266,40.233416,-75.666659,2024,3,,3,3.0,1,,0
2024023408,41.208331,-76.058156,2024,3,,5,3.0,1,,0
2024023565,40.420848,-78.423509,2024,2,,7,3.0,1,,0
2024023586,40.199819,-75.532681,2024,3,,4,3.0,1,,0
2024023635,40.562139,-75.809054,2024,3,,4,3.0,1,,0
2024023734,41.611498,-80.021436,2024,3,,6,3.0,1,,0
2024023757,41.856039,-78.768278,2024,3,,2,3.0,1,,0
2024023760,39.813319,-78.663207,2024,3,,4,3.0,1,,0
2024023799,42.101579,-80.021816,2024,3,,5,3.0,1,,0
2024023850,39.992435,-75.858512,2024,1,,7,3.0,1,,0
2024023858,39.731111,-76.570484,2024,2,,5,3.0,1,,3
2024023871,39.987531,-76.934014,2024,2,,2,3.0,1,,0
2024023892,40.163052,-77.308228,2024,3,,4,3.0,1,,0
2024024060,40.499742,-75.414903,2024,3,,5,3.0,1,,3
2024024063,40.603911,-75.337969,2024,3,,7,3.0,1,,0
2024024157,41.715792,-77.934009,2024,3,,5,3.0,1,,3
2024024197,41.059528,-80.358613,2024,3,,7,3.0,1,,0
2024024228,41.785322,-77.006918,2024,3,,5,3.0,1,,4
2024024316,40.383444,-79.894778,2024,3,,4,3.0,1,,0
2024024349,40.843581,-75.661618,2024,3,,7,3.0,1,,3
2024024360,40.727389,-75.25712,2024,3,,3,3.0,1,,0
2024024398,41.939134,-79.547004,2024,3,,3,3.0,1,,0
2024024458,40.060504,-75.431556,2024,3,,1,3.0,1,,0
2024024493,39.995311,-79.851943,2024,3,,5,3.0,1,,0
2024024496,41.911541,-77.282768,2024,3,,6,3.0,1,,0
2024024499,40.451316,-79.273876,2024,3,,7,3.0,1,,0
2024024563,39.928809,-79.69858,2024,3,,6,3.0,1,,0
2024024590,40.915842,-80.064497,2024,3,,7,3.0,1,,0
2024024593,41.040914,-75.312583,2024,3,,6,3.0,1,,0
2024024658,40.696816,-75.225473,2024,3,,1,4.0,9,,0
2024024779,40.880599,-75.12435,2024,3,,1,3.0,1,,0
2024024915,41.658662,-76.740887,2024,3,,1,3.0,1,,0
2024025128,40.296158,-75.580314,2024,3,,3,3.0,1,,0
2024025171,40.898541,-77.888156,2024,3,,7,3.0,1,,0
2024025177,40.418534,-75.863961,2024,3,,1,3.0,1,,0
2024025197,40.134296,-77.016333,2024,3,,3,3.0,1,,3
2024025329,40.549699,-79.654553,2024,3,,5,3.0,1,,2
2024025389,40.820403,-76.817311,2024,3,,7,3.0,1,,0
2024025394,40.913361,-79.366163,2024,3,,1,3.0,1,,0
2024025406,39.744089,-76.024328,2024,3,,3,3.0,1,,0
2024025413,41.478109,-79.85222,2024,3,,3,3.0,1,,0
2024025415,40.205319,-75.447386,2024,3,,3,3.0,1,,0
2024025454,40.201221,-79.170584,2024,3,,4,3.0,1,,0
